pl_name,hostname,pl_orbper
Kepler-947 b,Kepler-947,26.9644682703
Kepler-947 b,Kepler-947,26.9644317
Kepler-947 b,Kepler-947,NA
Kepler-947 b,Kepler-947,26.964501
Kepler-948 b,Kepler-948,7.76845639
Kepler-948 b,Kepler-948,7.7684356
Kepler-948 b,Kepler-948,7.76846622
Kepler-948 b,Kepler-948,NA
Kepler-948 b,Kepler-948,7.76845639
Kepler-948 b,Kepler-948,7.76846622
Kepler-948 b,Kepler-948,7.76855241
Kepler-948 b,Kepler-948,7.76846622
Kepler-948 b,Kepler-948,7.768552
Kepler-948 b,Kepler-948,7.76846622
Kepler-949 b,Kepler-949,8.689307296
Kepler-949 b,Kepler-949,8.689307296
Kepler-949 b,Kepler-949,8.689307296
Kepler-949 b,Kepler-949,NA
Kepler-949 b,Kepler-949,8.689307296
Kepler-949 b,Kepler-949,8.689298
Kepler-949 b,Kepler-949,8.689307296
Kepler-949 b,Kepler-949,8.6893063228
Kepler-949 b,Kepler-949,8.68929351
Kepler-949 b,Kepler-949,8.689301216
Kepler-949 b,Kepler-949,8.689301216
Kepler-949 c,Kepler-949,20.99747771
Kepler-949 c,Kepler-949,20.99747771
Kepler-949 c,Kepler-949,20.99433
Kepler-949 c,Kepler-949,20.99747771
Kepler-949 c,Kepler-949,20.99747771
Kepler-949 c,Kepler-949,20.99757968
Kepler-949 c,Kepler-949,20.99720001
Kepler-949 c,Kepler-949,20.99749865
Kepler-949 c,Kepler-949,20.99757968
Kepler-95 b,Kepler-95,11.523063
Kepler-95 b,Kepler-95,11.523069953
Kepler-95 b,Kepler-95,11.52306995
Kepler-95 b,Kepler-95,11.523069953
Kepler-95 b,Kepler-95,11.523069953
Kepler-95 b,Kepler-95,11.523069953
Kepler-95 b,Kepler-95,11.523072739
Kepler-95 b,Kepler-95,11.5231
Kepler-95 b,Kepler-95,11.523067458
Kepler-95 b,Kepler-95,NA
Kepler-95 b,Kepler-95,11.523069953
Kepler-95 b,Kepler-95,11.523067458
Kepler-95 b,Kepler-95,11.52307584
Kepler-950 b,Kepler-950,98.7179332
Kepler-950 b,Kepler-950,98.717948368
Kepler-950 b,Kepler-950,98.7179332
Kepler-950 b,Kepler-950,98.7180961
Kepler-950 b,Kepler-950,NA
Kepler-950 b,Kepler-950,98.7180406
Kepler-950 b,Kepler-950,98.7180406
Kepler-950 b,Kepler-950,98.7187
Kepler-950 b,Kepler-950,98.7180406
Kepler-950 b,Kepler-950,98.7180406
Kepler-951 b,Kepler-951,71.52530845
Kepler-951 b,Kepler-951,71.52530845
Kepler-951 b,Kepler-951,71.52530845
Kepler-951 b,Kepler-951,71.52622
Kepler-951 b,Kepler-951,71.52530845
Kepler-951 b,Kepler-951,71.52543938
Kepler-951 b,Kepler-951,71.5253931247
Kepler-951 b,Kepler-951,NA
Kepler-951 b,Kepler-951,71.52533237
Kepler-951 b,Kepler-951,71.52543938
Kepler-952 b,Kepler-952,130.3546919
Kepler-952 b,Kepler-952,130.3543929
Kepler-952 b,Kepler-952,130.3546919
Kepler-952 b,Kepler-952,130.3543929
Kepler-952 b,Kepler-952,NA
Kepler-952 b,Kepler-952,130.3546919
Kepler-952 b,Kepler-952,130.3546919
Kepler-952 b,Kepler-952,130.35464842
Kepler-952 b,Kepler-952,130.354961333
Kepler-952 b,Kepler-952,130.35148
Kepler-953 b,Kepler-953,88.40703
Kepler-953 b,Kepler-953,88.40655258
Kepler-953 b,Kepler-953,88.40655258
Kepler-953 b,Kepler-953,88.40678718
Kepler-953 b,Kepler-953,88.4069649869
Kepler-953 b,Kepler-953,88.40651396
Kepler-953 b,Kepler-953,88.40678718
Kepler-953 b,Kepler-953,88.40655258
Kepler-953 b,Kepler-953,88.40655258
Kepler-953 b,Kepler-953,NA
Kepler-953 c,Kepler-953,9.10967112
Kepler-953 c,Kepler-953,9.10967112
Kepler-953 c,Kepler-953,9.10969334
Kepler-953 c,Kepler-953,9.10971907
Kepler-953 c,Kepler-953,9.10967112
Kepler-953 c,Kepler-953,9.109768511
Kepler-953 c,Kepler-953,9.10967112
Kepler-953 c,Kepler-953,9.10969334
Kepler-954 b,Kepler-954,NA
Kepler-954 b,Kepler-954,16.78176602
Kepler-954 b,Kepler-954,16.78175788
Kepler-954 b,Kepler-954,16.78176602
Kepler-954 b,Kepler-954,16.78176602
Kepler-954 b,Kepler-954,16.78175788
Kepler-954 b,Kepler-954,16.78176602
Kepler-954 b,Kepler-954,16.781774
Kepler-954 b,Kepler-954,16.78176602
Kepler-954 b,Kepler-954,16.7817556575
Kepler-954 b,Kepler-954,16.78175811
Kepler-955 b,Kepler-955,14.532271
Kepler-955 b,Kepler-955,14.5324573637
Kepler-955 b,Kepler-955,14.5324483
Kepler-955 b,Kepler-955,14.53244172
Kepler-955 b,Kepler-955,14.53244172
Kepler-955 b,Kepler-955,14.53244172
Kepler-955 b,Kepler-955,14.53244172
Kepler-955 b,Kepler-955,14.53243361
Kepler-955 b,Kepler-955,NA
Kepler-955 b,Kepler-955,14.5324483
Kepler-956 b,Kepler-956,5.24866995
Kepler-956 b,Kepler-956,5.248672631
Kepler-956 b,Kepler-956,5.248672631
Kepler-956 b,Kepler-956,5.248672631
Kepler-956 b,Kepler-956,5.248672631
Kepler-956 b,Kepler-956,NA
Kepler-956 b,Kepler-956,5.248681
Kepler-956 b,Kepler-956,5.248667607
Kepler-956 b,Kepler-956,5.248667607
Kepler-956 b,Kepler-956,5.248672631
Kepler-957 b,Kepler-957,5.90741476
Kepler-957 b,Kepler-957,5.907413537
Kepler-957 b,Kepler-957,NA
Kepler-957 b,Kepler-957,5.90741389
Kepler-957 b,Kepler-957,5.9074139468
Kepler-957 b,Kepler-957,5.907413537
Kepler-957 b,Kepler-957,5.907393
Kepler-957 b,Kepler-957,5.90741476
Kepler-957 b,Kepler-957,5.907413537
Kepler-957 b,Kepler-957,5.907413537
Kepler-958 b,Kepler-958,9.7678805
Kepler-958 b,Kepler-958,9.76785911
Kepler-958 b,Kepler-958,NA
Kepler-958 b,Kepler-958,9.767805
Kepler-958 b,Kepler-958,9.76785911
Kepler-958 b,Kepler-958,9.7678805
Kepler-958 b,Kepler-958,9.7678805
Kepler-958 b,Kepler-958,9.7678805
Kepler-958 b,Kepler-958,9.76787254
Kepler-958 b,Kepler-958,9.7678805
Kepler-959 b,Kepler-959,14.80075082
Kepler-959 b,Kepler-959,14.80074836
Kepler-959 b,Kepler-959,14.80074836
Kepler-959 b,Kepler-959,14.80058555
Kepler-959 b,Kepler-959,14.80074836
Kepler-959 b,Kepler-959,14.80074836
Kepler-959 b,Kepler-959,14.80075082
Kepler-959 b,Kepler-959,14.8008152979
Kepler-959 b,Kepler-959,NA
Kepler-959 b,Kepler-959,14.80012
Kepler-96 b,Kepler-96,NA
Kepler-96 b,Kepler-96,16.23852463176
Kepler-96 b,Kepler-96,16.238467767
Kepler-96 b,Kepler-96,16.2384593058
Kepler-96 b,Kepler-96,16.23846777
Kepler-96 b,Kepler-96,16.23847733
Kepler-96 b,Kepler-96,16.238467767
Kepler-96 b,Kepler-96,16.2385
Kepler-96 b,Kepler-96,16.238467767
Kepler-96 b,Kepler-96,16.238467767
Kepler-96 b,Kepler-96,16.238465
Kepler-96 b,Kepler-96,16.238467767
Kepler-96 b,Kepler-96,16.23847733
Kepler-960 b,Kepler-960,3.12686223
Kepler-960 b,Kepler-960,3.126861192
Kepler-960 b,Kepler-960,3.12686223
Kepler-960 b,Kepler-960,3.12686223
Kepler-960 b,Kepler-960,NA
Kepler-960 b,Kepler-960,3.12686239
Kepler-960 b,Kepler-960,3.1268631209
Kepler-960 b,Kepler-960,3.126861192
Kepler-960 b,Kepler-960,3.1268651
Kepler-960 b,Kepler-960,3.12686223
Kepler-960 b,Kepler-960,3.12686223
Kepler-961 b,Kepler-961,16.87727414
Kepler-961 b,Kepler-961,16.87725775
Kepler-961 b,Kepler-961,16.87725775
Kepler-961 b,Kepler-961,16.87727414
Kepler-961 b,Kepler-961,16.87727414
Kepler-961 b,Kepler-961,NA
Kepler-961 b,Kepler-961,16.87727414
Kepler-961 b,Kepler-961,16.877342
Kepler-961 b,Kepler-961,16.87728598
Kepler-961 b,Kepler-961,16.87727414
Kepler-961 b,Kepler-961,16.8772333465
Kepler-962 b,Kepler-962,12.05705659
Kepler-962 b,Kepler-962,12.05707239
Kepler-962 b,Kepler-962,12.05707239
Kepler-962 b,Kepler-962,12.05707387
Kepler-962 b,Kepler-962,12.05707239
Kepler-962 b,Kepler-962,12.05707239
Kepler-962 b,Kepler-962,12.05705659
Kepler-962 b,Kepler-962,12.05707239
Kepler-962 b,Kepler-962,NA
Kepler-962 b,Kepler-962,12.0570673754
Kepler-962 b,Kepler-962,12.057086
Kepler-963 b,Kepler-963,9.9768555233
Kepler-963 b,Kepler-963,9.97682072
Kepler-963 b,Kepler-963,9.97683705
Kepler-963 b,Kepler-963,NA
Kepler-963 b,Kepler-963,9.97683705
Kepler-963 b,Kepler-963,9.976834
Kepler-963 b,Kepler-963,9.97683705
Kepler-963 b,Kepler-963,9.97683705
Kepler-963 b,Kepler-963,9.97683018
Kepler-963 b,Kepler-963,9.97682072
Kepler-963 c,Kepler-963,0.919783
Kepler-964 b,Kepler-964,13.52251625
Kepler-964 b,Kepler-964,13.5225106
Kepler-964 b,Kepler-964,NA
Kepler-964 b,Kepler-964,13.52252364
Kepler-964 b,Kepler-964,13.5225106
Kepler-964 b,Kepler-964,13.522604
Kepler-964 b,Kepler-964,13.5225106
Kepler-964 b,Kepler-964,13.5225106
Kepler-964 b,Kepler-964,13.52252364
Kepler-964 b,Kepler-964,13.5225206572
Kepler-964 b,Kepler-964,13.5225106
Kepler-965 b,Kepler-965,134.251053969
Kepler-965 b,Kepler-965,134.2527298
Kepler-965 b,Kepler-965,134.2527298
Kepler-965 b,Kepler-965,NA
Kepler-965 b,Kepler-965,134.2519
Kepler-965 b,Kepler-965,134.2527298
Kepler-965 b,Kepler-965,134.2520474
Kepler-965 b,Kepler-965,134.2527298
Kepler-965 b,Kepler-965,134.2527298
Kepler-965 b,Kepler-965,134.2522154
Kepler-965 b,Kepler-965,134.2520474
Kepler-966 b,Kepler-966,99.7468804
Kepler-966 b,Kepler-966,99.747622
Kepler-966 b,Kepler-966,99.7469
Kepler-966 b,Kepler-966,99.747622
Kepler-966 b,Kepler-966,99.7468804
Kepler-966 b,Kepler-966,NA
Kepler-966 b,Kepler-966,99.747622
Kepler-966 b,Kepler-966,99.747622
Kepler-966 b,Kepler-966,99.7468766833
Kepler-966 b,Kepler-966,99.74707382
Kepler-967 b,Kepler-967,13.22713379
Kepler-967 b,Kepler-967,13.22711406
Kepler-967 b,Kepler-967,13.22713379
Kepler-967 b,Kepler-967,13.2271320847
Kepler-967 b,Kepler-967,13.227123
Kepler-967 b,Kepler-967,13.22714056
Kepler-967 b,Kepler-967,13.22713379
Kepler-967 b,Kepler-967,13.22714056
Kepler-967 b,Kepler-967,13.22713379
Kepler-967 c,Kepler-967,198.7112502
Kepler-967 c,Kepler-967,198.7112502
Kepler-967 c,Kepler-967,198.7112502
Kepler-967 c,Kepler-967,198.7106251
Kepler-967 c,Kepler-967,198.710767495
Kepler-967 c,Kepler-967,198.7106251
Kepler-967 c,Kepler-967,198.7112502
Kepler-967 c,Kepler-967,198.71038606
Kepler-968 b,Kepler-968,3.69298623
Kepler-968 b,Kepler-968,3.692988
Kepler-968 b,Kepler-968,3.692983728
Kepler-968 b,Kepler-968,3.69298623
Kepler-968 b,Kepler-968,3.692983728
Kepler-968 b,Kepler-968,NA
Kepler-968 b,Kepler-968,3.6929823563
Kepler-968 b,Kepler-968,3.69298042
Kepler-968 b,Kepler-968,3.692983728
Kepler-968 b,Kepler-968,3.692983728
Kepler-968 c,Kepler-968,5.709404918
Kepler-968 c,Kepler-968,5.709404918
Kepler-968 c,Kepler-968,5.709404918
Kepler-968 c,Kepler-968,5.709404918
Kepler-968 c,Kepler-968,5.70940795
Kepler-968 c,Kepler-968,5.7094074362
Kepler-968 c,Kepler-968,NA
Kepler-968 c,Kepler-968,5.70940795
Kepler-968 c,Kepler-968,5.70940397
Kepler-969 b,Kepler-969,34.1732156
Kepler-969 b,Kepler-969,34.1731714
Kepler-969 b,Kepler-969,NA
Kepler-969 b,Kepler-969,34.1731714
Kepler-969 b,Kepler-969,34.1731968935
Kepler-969 b,Kepler-969,34.1731714
Kepler-969 b,Kepler-969,34.17314028
Kepler-969 b,Kepler-969,34.1731714
Kepler-969 b,Kepler-969,34.17325
Kepler-969 b,Kepler-969,34.1732156
Kepler-969 b,Kepler-969,34.1731714
Kepler-969 c,Kepler-969,1.682934604
Kepler-969 c,Kepler-969,1.682934604
Kepler-969 c,Kepler-969,1.682934604
Kepler-969 c,Kepler-969,1.6829377587
Kepler-969 c,Kepler-969,1.682934604
Kepler-969 c,Kepler-969,1.682934604
Kepler-969 c,Kepler-969,1.682934607
Kepler-969 c,Kepler-969,NA
Kepler-969 c,Kepler-969,1.682934607
Kepler-97 b,Kepler-97,2.586638081
Kepler-97 b,Kepler-97,2.586638081
Kepler-97 b,Kepler-97,2.586639524
Kepler-97 b,Kepler-97,2.5866412543
Kepler-97 b,Kepler-97,2.586639524
Kepler-97 b,Kepler-97,2.58664041
Kepler-97 b,Kepler-97,2.586638081
Kepler-97 b,Kepler-97,2.586638081
Kepler-97 b,Kepler-97,2.586638081
Kepler-97 b,Kepler-97,2.586638081
Kepler-97 b,Kepler-97,2.5866272
Kepler-97 b,Kepler-97,2.58664
Kepler-97 b,Kepler-97,NA
Kepler-97 c,Kepler-97,789
Kepler-970 b,Kepler-970,16.7364755
Kepler-970 b,Kepler-970,16.736525
Kepler-970 b,Kepler-970,16.73652231
Kepler-970 b,Kepler-970,16.73652231
Kepler-970 b,Kepler-970,16.73652231
Kepler-970 b,Kepler-970,NA
Kepler-970 b,Kepler-970,16.736955
Kepler-970 b,Kepler-970,16.73652231
Kepler-970 b,Kepler-970,16.7364755
Kepler-970 b,Kepler-970,16.73650543
Kepler-971 b,Kepler-971,9.59070716
Kepler-971 b,Kepler-971,9.5907518936
Kepler-971 b,Kepler-971,9.59068637
Kepler-971 b,Kepler-971,9.59070716
Kepler-971 b,Kepler-971,9.59068586
Kepler-971 b,Kepler-971,9.590633
Kepler-971 b,Kepler-971,9.59070716
Kepler-971 b,Kepler-971,9.59068586
Kepler-971 b,Kepler-971,NA
Kepler-971 b,Kepler-971,9.59070716
Kepler-971 b,Kepler-971,9.59070716
Kepler-972 b,Kepler-972,7.03937093
Kepler-972 b,Kepler-972,7.03932553
Kepler-972 b,Kepler-972,7.03932553
Kepler-972 b,Kepler-972,7.03932913
Kepler-972 b,Kepler-972,7.03932913
Kepler-972 b,Kepler-972,7.03932553
Kepler-972 b,Kepler-972,NA
Kepler-972 b,Kepler-972,7.039324
Kepler-972 b,Kepler-972,7.03932553
Kepler-973 b,Kepler-973,49.60777992
Kepler-973 b,Kepler-973,49.6077331
Kepler-973 b,Kepler-973,49.6075771
Kepler-973 b,Kepler-973,49.6077331
Kepler-973 b,Kepler-973,49.6077331
Kepler-973 b,Kepler-973,49.6077331
Kepler-973 b,Kepler-973,NA
Kepler-973 b,Kepler-973,49.60805
Kepler-973 b,Kepler-973,49.6077331
Kepler-973 b,Kepler-973,49.6075771
Kepler-974 b,Kepler-974,4.194496514
Kepler-974 b,Kepler-974,4.194496867
Kepler-974 b,Kepler-974,4.194496514
Kepler-974 b,Kepler-974,4.194525
Kepler-974 b,Kepler-974,4.19450074
Kepler-974 b,Kepler-974,4.194496514
Kepler-974 b,Kepler-974,NA
Kepler-974 b,Kepler-974,4.19
Kepler-974 b,Kepler-974,4.194496867
Kepler-974 b,Kepler-974,4.194496514
Kepler-974 b,Kepler-974,4.1945046212
Kepler-975 b,Kepler-975,1.9703444689
Kepler-975 b,Kepler-975,1.970342457
Kepler-975 b,Kepler-975,1.970342457
Kepler-975 b,Kepler-975,1.970342457
Kepler-975 b,Kepler-975,1.97034055
Kepler-975 b,Kepler-975,1.970340203
Kepler-975 b,Kepler-975,1.970340203
Kepler-975 b,Kepler-975,1.9703213
Kepler-975 b,Kepler-975,NA
Kepler-975 b,Kepler-975,1.970342457
Kepler-975 b,Kepler-975,1.970342457
Kepler-975 c,Kepler-975,5.05821338
Kepler-975 c,Kepler-975,5.058213203
Kepler-975 c,Kepler-975,5.058213203
Kepler-975 c,Kepler-975,5.05821338
Kepler-975 c,Kepler-975,5.058213203
Kepler-975 c,Kepler-975,5.058228
Kepler-975 c,Kepler-975,5.058213203
Kepler-975 c,Kepler-975,5.05821503
Kepler-975 c,Kepler-975,5.05821991
Kepler-976 b,Kepler-976,105.9577
Kepler-976 b,Kepler-976,105.9566815
Kepler-976 b,Kepler-976,105.9564148
Kepler-976 b,Kepler-976,105.9567331
Kepler-976 b,Kepler-976,105.9564148
Kepler-976 b,Kepler-976,105.956619917
Kepler-976 b,Kepler-976,105.9564148
Kepler-976 b,Kepler-976,105.9564148
Kepler-976 b,Kepler-976,105.9566815
Kepler-976 b,Kepler-976,NA
Kepler-977 b,Kepler-977,26.85323647
Kepler-977 b,Kepler-977,26.85328322
Kepler-977 b,Kepler-977,26.85328322
Kepler-977 b,Kepler-977,26.85336
Kepler-977 b,Kepler-977,26.85323647
Kepler-977 b,Kepler-977,26.85330872
Kepler-977 b,Kepler-977,26.85328322
Kepler-977 b,Kepler-977,26.85328322
Kepler-977 b,Kepler-977,NA
Kepler-977 b,Kepler-977,26.8533878528
Kepler-978 b,Kepler-978,49.6221509
Kepler-978 b,Kepler-978,49.6221509
Kepler-978 b,Kepler-978,49.6221509
Kepler-978 b,Kepler-978,49.6220669
Kepler-978 b,Kepler-978,49.62473
Kepler-978 b,Kepler-978,49.6220669
Kepler-978 b,Kepler-978,49.6221509
Kepler-978 b,Kepler-978,49.62206499
Kepler-979 b,Kepler-979,8.0880135
Kepler-979 b,Kepler-979,8.08801663
Kepler-979 b,Kepler-979,8.08801581
Kepler-979 b,Kepler-979,8.08801663
Kepler-979 b,Kepler-979,8.0880135
Kepler-979 b,Kepler-979,8.088034
Kepler-979 b,Kepler-979,8.0880139988
Kepler-979 b,Kepler-979,8.0880135
Kepler-979 b,Kepler-979,NA
Kepler-979 b,Kepler-979,8.0880135
Kepler-98 b,Kepler-98,1.5416766295
Kepler-98 b,Kepler-98,1.541676628
Kepler-98 b,Kepler-98,1.54168
Kepler-98 b,Kepler-98,1.541676547
Kepler-98 b,Kepler-98,1.541676628
Kepler-98 b,Kepler-98,1.541676628
Kepler-98 b,Kepler-98,1.541676628
Kepler-98 b,Kepler-98,1.54167548
Kepler-98 b,Kepler-98,1.541676628
Kepler-98 b,Kepler-98,NA
Kepler-98 b,Kepler-98,1.541676547
Kepler-98 b,Kepler-98,1.5416829
Kepler-98 b,Kepler-98,1.541676628
Kepler-980 b,Kepler-980,11.55102504
Kepler-980 b,Kepler-980,NA
Kepler-980 b,Kepler-980,11.55103848
Kepler-980 b,Kepler-980,11.55102504
Kepler-980 b,Kepler-980,11.55102504
Kepler-980 b,Kepler-980,11.55102554
Kepler-980 b,Kepler-980,11.55102504
Kepler-980 b,Kepler-980,11.55102504
Kepler-980 b,Kepler-980,11.551282
Kepler-980 b,Kepler-980,11.550993756
Kepler-980 b,Kepler-980,11.55103848
Kepler-981 b,Kepler-981,4.46976519
Kepler-981 b,Kepler-981,4.469754641
Kepler-981 b,Kepler-981,4.469757736
Kepler-981 b,Kepler-981,4.469757736
Kepler-981 b,Kepler-981,4.469757736
Kepler-981 b,Kepler-981,4.469754641
Kepler-981 b,Kepler-981,NA
Kepler-981 b,Kepler-981,4.469763
Kepler-981 b,Kepler-981,4.469757736
Kepler-981 b,Kepler-981,4.4697671933
Kepler-982 b,Kepler-982,15.7738221
Kepler-982 b,Kepler-982,NA
Kepler-982 b,Kepler-982,15.77378
Kepler-982 b,Kepler-982,15.77380147
Kepler-982 b,Kepler-982,15.7738221
Kepler-982 b,Kepler-982,15.7738221
Kepler-982 b,Kepler-982,15.7738221
Kepler-982 b,Kepler-982,15.7737449454
Kepler-982 b,Kepler-982,15.7738221
Kepler-982 b,Kepler-982,15.77382794
Kepler-982 b,Kepler-982,15.77382794
Kepler-983 b,Kepler-983,60.0855082
Kepler-983 b,Kepler-983,60.0855082
Kepler-983 b,Kepler-983,60.08556
Kepler-983 b,Kepler-983,60.0855082
Kepler-983 b,Kepler-983,60.0849120856
Kepler-983 b,Kepler-983,60.08551884
Kepler-983 b,Kepler-983,60.0853848
Kepler-983 b,Kepler-983,60.0853848
Kepler-983 b,Kepler-983,60.0855082
Kepler-983 b,Kepler-983,NA
Kepler-984 b,Kepler-984,43.0342272
Kepler-984 b,Kepler-984,43.03468497
Kepler-984 b,Kepler-984,43.0342272
Kepler-984 b,Kepler-984,43.03252
Kepler-984 b,Kepler-984,43.0342272
Kepler-984 b,Kepler-984,43.0343364
Kepler-984 b,Kepler-984,43.0342272
Kepler-984 b,Kepler-984,NA
Kepler-984 b,Kepler-984,43.0342272
Kepler-984 b,Kepler-984,43.0343364
Kepler-985 b,Kepler-985,116.3311739
Kepler-985 b,Kepler-985,116.3311739
Kepler-985 b,Kepler-985,116.331901
Kepler-985 b,Kepler-985,116.331901
Kepler-985 b,Kepler-985,116.331901
Kepler-985 b,Kepler-985,116.33178505
Kepler-985 b,Kepler-985,116.331901
Kepler-985 b,Kepler-985,116.331901
Kepler-985 b,Kepler-985,116.330978878
Kepler-985 b,Kepler-985,116.33223
Kepler-986 b,Kepler-986,56.4349933
Kepler-986 b,Kepler-986,56.435
Kepler-986 b,Kepler-986,56.4349938
Kepler-986 b,Kepler-986,56.4349938
Kepler-986 b,Kepler-986,56.4349933
Kepler-986 b,Kepler-986,56.43504953
Kepler-986 b,Kepler-986,NA
Kepler-986 b,Kepler-986,56.4349938
Kepler-986 b,Kepler-986,56.4349938
Kepler-986 b,Kepler-986,56.4349938
Kepler-986 b,Kepler-986,56.4350085404
Kepler-987 b,Kepler-987,105.3035093
Kepler-987 b,Kepler-987,105.308
Kepler-987 b,Kepler-987,105.3033148
Kepler-987 b,Kepler-987,105.3033148
Kepler-987 b,Kepler-987,105.3033148
Kepler-987 b,Kepler-987,105.3032347
Kepler-987 b,Kepler-987,105.3033148
Kepler-987 b,Kepler-987,105.3035093
Kepler-987 b,Kepler-987,NA
Kepler-987 b,Kepler-987,105.303953425
Kepler-988 b,Kepler-988,17.76080053
Kepler-988 b,Kepler-988,17.76076016
Kepler-988 b,Kepler-988,17.76
Kepler-988 b,Kepler-988,17.76080053
Kepler-988 b,Kepler-988,NA
Kepler-988 b,Kepler-988,17.76076524
Kepler-988 b,Kepler-988,17.76080053
Kepler-988 b,Kepler-988,17.76080053
Kepler-988 b,Kepler-988,17.76076524
Kepler-988 b,Kepler-988,17.760669
Kepler-989 b,Kepler-989,7.96432425
Kepler-989 b,Kepler-989,NA
Kepler-989 b,Kepler-989,7.964315352
Kepler-989 b,Kepler-989,7.964315352
Kepler-989 b,Kepler-989,7.964315352
Kepler-989 b,Kepler-989,7.9643152417
Kepler-989 b,Kepler-989,7.964315352
Kepler-989 b,Kepler-989,7.964294
Kepler-989 b,Kepler-989,7.96431492
Kepler-989 b,Kepler-989,7.96431492
Kepler-99 b,Kepler-99,4.603575293
Kepler-99 b,Kepler-99,4.603578042
Kepler-99 b,Kepler-99,4.603578042
Kepler-99 b,Kepler-99,4.603578042
Kepler-99 b,Kepler-99,4.60357337
Kepler-99 b,Kepler-99,4.6035613
Kepler-99 b,Kepler-99,NA
Kepler-99 b,Kepler-99,4.60358
Kepler-99 b,Kepler-99,4.603575293
Kepler-99 b,Kepler-99,4.603578042
Kepler-99 b,Kepler-99,4.603578042
Kepler-99 b,Kepler-99,4.603575314
Kepler-99 b,Kepler-99,4.603578042
Kepler-990 b,Kepler-990,9.91724268
Kepler-990 b,Kepler-990,9.91723428
Kepler-990 b,Kepler-990,9.917215
Kepler-990 b,Kepler-990,9.91720662
Kepler-990 b,Kepler-990,9.91723428
Kepler-990 b,Kepler-990,9.91724268
Kepler-990 b,Kepler-990,9.91723428
Kepler-990 b,Kepler-990,9.9172227466
Kepler-990 b,Kepler-990,9.91723428
Kepler-990 b,Kepler-990,9.91723428
Kepler-990 c,Kepler-990,0.538354308
Kepler-990 c,Kepler-990,0.53835407
Kepler-990 c,Kepler-990,0.53835407
Kepler-990 c,Kepler-990,0.538354308
Kepler-990 c,Kepler-990,0.538354308
Kepler-990 c,Kepler-990,0.538354308
Kepler-990 c,Kepler-990,0.538354308
Kepler-990 c,Kepler-990,0.538347907
Kepler-991 b,Kepler-991,82.5341188
Kepler-991 b,Kepler-991,82.5342519
Kepler-991 b,Kepler-991,82.5341188
Kepler-991 b,Kepler-991,82.5342519
Kepler-991 b,Kepler-991,82.53460678
Kepler-991 b,Kepler-991,82.5342519
Kepler-991 b,Kepler-991,82.53186
Kepler-991 b,Kepler-991,82.5342519
Kepler-991 b,Kepler-991,NA
Kepler-992 b,Kepler-992,20.16034462
Kepler-992 b,Kepler-992,20.16034462
Kepler-992 b,Kepler-992,20.16034462
Kepler-992 b,Kepler-992,20.16037858
Kepler-992 b,Kepler-992,20.1604087729
Kepler-992 b,Kepler-992,20.16034462
Kepler-992 b,Kepler-992,NA
Kepler-992 b,Kepler-992,20.16037858
Kepler-992 b,Kepler-992,20.16034462
Kepler-992 b,Kepler-992,20.1603454
Kepler-992 b,Kepler-992,20.1602
Kepler-993 b,Kepler-993,22.08551599
Kepler-993 b,Kepler-993,NA
Kepler-993 b,Kepler-993,22.08515
Kepler-993 b,Kepler-993,22.08557563
Kepler-993 b,Kepler-993,22.08557563
Kepler-993 b,Kepler-993,22.08551599
Kepler-993 b,Kepler-993,22.08557563
Kepler-993 b,Kepler-993,22.08555894
Kepler-993 b,Kepler-993,22.0854807205
Kepler-993 b,Kepler-993,22.08557563
Kepler-994 b,Kepler-994,1.151166506
Kepler-994 b,Kepler-994,NA
Kepler-994 b,Kepler-994,1.1511671
Kepler-994 b,Kepler-994,1.151166506
Kepler-994 b,Kepler-994,1.151166776
Kepler-994 b,Kepler-994,1.151166776
Kepler-994 b,Kepler-994,1.15116611
Kepler-994 b,Kepler-994,1.15
Kepler-994 b,Kepler-994,1.151166506
Kepler-994 b,Kepler-994,1.151166506
Kepler-994 b,Kepler-994,1.1511666126
Kepler-995 b,Kepler-995,28.26731672
Kepler-995 b,Kepler-995,28.26727385
Kepler-995 b,Kepler-995,28.26737506
Kepler-995 b,Kepler-995,28.26731672
Kepler-995 b,Kepler-995,NA
Kepler-995 b,Kepler-995,28.26681
Kepler-995 b,Kepler-995,28.26731672
Kepler-995 b,Kepler-995,28.2675820328
Kepler-995 b,Kepler-995,28.26727385
Kepler-995 b,Kepler-995,28.26731672
Kepler-996 b,Kepler-996,3.770590584
Kepler-996 b,Kepler-996,3.770590584
Kepler-996 b,Kepler-996,3.770567
Kepler-996 b,Kepler-996,3.770590584
Kepler-996 b,Kepler-996,3.770590584
Kepler-996 b,Kepler-996,NA
Kepler-996 b,Kepler-996,3.770590654
Kepler-996 b,Kepler-996,3.77058174
Kepler-996 b,Kepler-996,3.7705743093
Kepler-996 b,Kepler-996,3.770590654
Kepler-997 b,Kepler-997,2.707306716
Kepler-997 b,Kepler-997,2.707306716
Kepler-997 b,Kepler-997,2.7072805276
Kepler-997 b,Kepler-997,2.70729361
Kepler-997 b,Kepler-997,2.7073064
Kepler-997 b,Kepler-997,2.707306716
Kepler-997 b,Kepler-997,2.7073064
Kepler-997 b,Kepler-997,2.707306716
Kepler-997 b,Kepler-997,2.707306716
Kepler-997 b,Kepler-997,NA
Kepler-997 b,Kepler-997,2.70729
Kepler-998 b,Kepler-998,5.65378163
